YCord,XCord,Competitor
0.08949817615592548,0.5016009206854315,Mark
0.38832802262354676,0.42014593458918054,Kate
0.2644825065949334,0.14586797234972632,Mark
-0.08799990651054737,0.8537502328088634,Sue
-0.15361493649266816,0.3968848872280923,Mark
-0.1634658084989833,0.15944781209297074,Mark
-0.6689719269582801,0.68350199831313,Bob
-0.3238094654786849,-0.5842330155273248,Kate
0.2155240680917828,-0.4124696568279685,Mark
0.7824271986174985,0.38542051506956027,Sue
-0.8170382175859847,-0.1667035441961508,Sue
-0.2535480337200134,0.10266611038697034,Mark
-0.35898435262635936,-0.38122487066784067,Kate
-0.2599865829648399,-0.4081295988049296,Kate
0.8642078820190835,-0.22547750057075094,Kate
0.25670466862158287,0.8695878175716051,Bob
-0.21308598857901223,0.3018869613644828,Kate
0.8190889969452322,-0.16118118512654628,Sue
0.5130094827547788,-0.6341944473805169,Sue
-0.919436663455836,0.18291643569585195,Bob
-0.3399827180582654,-0.4129879362581777,Kate
-0.6913095104095768,0.6020114141832583,Bob
0.10475526443891534,-0.6105929449973331,Mark
-0.36605323755828956,-0.8347489330499619,Bob
0.5669586098010723,-0.7367608419185951,Bob
0.6959346290458686,-0.4946810899998816,Sue
0.46656520549302255,0.5450778146416194,Bob
-0.8253011824657268,0.2550833406546128,Sue
-0.21850393851067818,0.07844815379570683,Kate
-0.42391535315519974,0.8620062539011418,Bob
-0.8052415851288782,0.35760851739456195,Sue
0.8027197557529692,0.22794404396361934,Sue
0.8239961459436802,-0.3229359342283608,Sue
-0.22692977206963394,-0.33128375561553414,Mark
-0.2624168558366238,-0.24914991104876896,Mark
-0.19485614840339993,-0.5613781990189219,Mark
0.701788320093894,0.6455567058643941,Bob
0.2957180776201662,-0.6721953339235722,Sue
0.21050510177482964,-0.741259307508836,Sue
0.37851339032120696,-0.8638052920843328,Bob
0.30951519692258006,0.9008918201798298,Bob
-0.11155868825753805,-0.8783894261584158,Sue
0.7281852504121106,0.007388436366474562,Sue
0.4847263874451861,-0.7686232144390803,Bob
-0.5919373789322144,0.7844852351609602,Bob
0.5771636876725246,-0.7336181396042463,Bob
-0.7336373904073052,0.19509231696963836,Sue
-0.3259012075708858,-0.7878111447270842,Sue
-0.6089884174173607,-0.601171366066005,Sue
-0.3630178722881396,0.03666697632331985,Kate
-0.26393563001320136,0.7112722374007084,Sue
0.23479053474048703,-0.9423452575132657,Bob
-0.28846368796676564,0.8910853554511596,Bob
-0.5477091350777382,0.5742783438593626,Sue
-0.9105732757717775,0.2423017559601366,Bob
0.12290614078402132,-0.17450194894010362,Mark
-0.4098577608256934,-0.7466017029545395,Sue
0.8838458898475371,0.3533413871412571,Bob
0.1749838189967839,-0.45251341931322275,Mark
-0.43419592346093816,0.12262316063567047,Sue
-0.2083706764601998,0.4040725570939764,Mark
0.3998692977277966,-0.8468340119034119,Bob
-0.20846806154303407,0.5825112656197379,Kate
0.7458733701820318,-0.019096334976208724,Sue
-0.22113572068145135,0.6564377875060134,Kate
0.4749281281609484,0.0493223707241426,Kate
-0.1911774499699818,0.659066082767035,Kate
0.18085736147170212,-0.2509940392515213,Mark
0.38793318261454773,0.6601399385777782,Kate
-0.09137052729871363,-0.6947815773227743,Sue
0.27818848140656566,0.31689474374202703,Kate
0.2427458549932663,0.05462129762083067,Kate
0.3064452430356643,0.6167014300715169,Kate
-0.6687811015097207,-0.22065358180426578,Sue
-0.005396605803822056,0.08093349325875838,Mark
0.027991341276961842,-0.07522319688992639,Mark
-0.46560725255563723,-0.7231233580568064,Sue
-0.2528100190604253,-0.40162535937444344,Kate
-0.1647043414683423,0.39616376405297804,Mark
0.23245782533539158,0.029737434060405424,Kate
-0.7045491925181229,-0.605685365248732,Bob
0.10518745018985881,-0.5469409506292009,Mark
0.827359087907524,0.45832724655998974,Bob
0.06570082234285635,0.5355149130899788,Mark
0.10801142586427877,-0.13513344463145283,Mark
-0.6559441233667785,-0.6441517429036011,Bob
-0.7054610946429345,0.1614375257928758,Sue
-0.9592501512215535,0.17553025106132525,Bob
-0.31192953769169557,-0.39854426345303773,Kate
0.7732317472937438,0.06732798984572191,Sue
0.39714137924687476,0.8474212284256191,Bob
0.16114170614747136,-0.8358163996572275,Sue
-0.6576159583557265,-0.4673440037228741,Sue
-0.23723935425614173,0.5834753796144426,Mark
-0.7680784704786267,0.36746458402229476,Sue
-0.1591269541584175,0.8872344327469519,Bob
0.09804732603486468,-0.8175463435446616,Sue
0.2656080676996598,0.9479213311398489,Bob
0.4803816309786483,0.6483740179405136,Sue
0.07055904354059865,1.0106312594483138,Bob
-0.14575321761362015,-0.7878946177168898,Sue
0.41663915541514457,0.7628444981572844,Sue
0.3276180734259635,0.9557211511733092,Bob
0.9188784960609889,-0.4192276408573361,Bob
-0.248771909419708,0.9572641343565839,Bob
0.8402073787291076,-0.40751824045531976,Bob
0.3532467582984134,0.8068962826096439,Sue
0.10406284714918011,0.5934508759101625,Mark
0.528670417952551,-0.8007913965094324,Bob
-0.783178960931503,0.28446256509909773,Sue
-0.23039471705442052,0.02655463217815375,Mark
-0.33995014008296337,-0.6055642746057252,Kate
0.18614174365267466,-0.9280755666677014,Bob
0.26827401725864414,-0.21457516798108556,Kate
0.42678582058193515,-0.824345423425602,Bob
-0.7718796372440508,-0.027146395744169924,Sue
0.8948131108096684,0.3266345312693254,Bob
-0.3250611243080016,-0.3503372681529664,Kate
-0.3368118580643321,0.6089285646407347,Kate
-0.25100697678048794,0.3645481010973343,Kate
-0.568186103190514,-0.4765944526412998,Sue
-0.71573664223364,0.4710008890900425,Sue
-0.31597443120066765,0.9477944640177933,Bob
-0.763067098991868,-0.5185815892440636,Bob
0.015595166767228375,-0.8363782340240312,Sue
